id,이미지id,촬영날짜,촬영시간,주목객체,병해부위,촬영부위,작물,질병명,생육단계,height,width,촬영지역,내부 온도 1 평균,내부 온도 1 최고,내부 온도 1 최저,내부 이슬점 평균,내부 이슬점 최고,내부 이슬점 최저,피해정도,데이터종류
40993,40993.jpg,20211125,0931,"[{'x': 98.74340432787699, 'h': 265.7843501984127, 'y': 124.80069599454364, 'w': 157.7151847718254}]","[{'x': 173.34953187003967, 'h': 146.46937003968253, 'y': 147.2922557043651, 'id': 0, 'w': 80.6404544890873}, {'x': 115.20064484126983, 'h': 105.3262958829365, 'y': 249.3271019345238, 'id': 1, 'w': 56.77745225694444}, {'x': 173.34953187003967, 'h': 49.64598834325397, 'y': 297.6016865079365, 'id': 2, 'w': 55.406032986111114}]",3,3,b7,13,512,384,0,9.884863945578232,9.990986394557837,9.767006802721097,6.66853741496598,6.894897959183682,6.43656462585033,1,2
41011,41011.jpg,20211012,1614,"[{'x': 225.52380952380952, 'h': 130.37037037037038, 'y': 202.4973544973545, 'w': 193.35449735449737}]","[{'x': 226.2010582010582, 'h': 99.44719328703704, 'y': 203.85185185185185, 'id': 0, 'w': 172.1836970899471}]",3,2,a5,12,512,682,0,18.96326530612243,19.129591836734694,18.791836734693877,16.105782312925186,16.378911564625863,15.82755102040817,2,1
41014,41014.jpg,20211015,0920,"[{'x': 166.5937034970238, 'h': 154.46016245039684, 'y': 99.09718346974206, 'w': 210.83430989583334}]",[],3,1,00,12,512,384,0,22.264965986394575,22.453401360544223,22.06972789115648,18.14489795918367,18.523809523809536,17.799319727891163,0,0
41031,41031.jpg,20210813,1516,"[{'x': 19.712784055679563, 'h': 389.77480158730157, 'y': 62.14339967757937, 'w': 354.35450768849205}]","[{'x': 163.19999379960316, 'h': 21.25714595734127, 'y': 198.17142547123015, 'id': 0, 'w': 19.885726686507937}, {'x': 161.82857452876985, 'h': 14.857142857142858, 'y': 225.5999968998016, 'id': 1, 'w': 25.828574528769842}, {'x': 118.17142547123017, 'h': 18.285714285714285, 'y': 320.22857762896825, 'id': 2, 'w': 20.800006200396826}, {'x': 140.80000620039684, 'h': 15.085689484126984, 'y': 425.6000124007937, 'id': 3, 'w': 21.48570808531746}, {'x': 82.5142841641865, 'h': 15.542875744047619, 'y': 318.6285652281746, 'id': 4, 'w': 16.91428726438492}, {'x': 111.77143012152777, 'h': 13.48570808531746, 'y': 301.942863343254, 'id': 5, 'w': 16.22856987847222}, {'x': 128.99944971478175, 'h': 14.14298115079365, 'y': 410.14642237103175, 'id': 6, 'w': 15.428703187003968}, {'x': 172.714115203373, 'h': 14.14298115079365, 'y': 345.43157862103175, 'id': 7, 'w': 15.000139508928571}, {'x': 103.77143012152777, 'h': 13.257130456349206, 'y': 280.4571242559524, 'id': 8, 'w': 13.485715835813492}, {'x': 269.14353918650795, 'h': 12.000093005952381, 'y': 351.431640625, 'id': 9, 'w': 10.714378720238095}, {'x': 71.77143012152777, 'h': 9.371434771825397, 'y': 379.6571490575397, 'id': 10, 'w': 13.028568328373016}, {'x': 68.57142857142857, 'h': 11.428571428571429, 'y': 322.7428695436508, 'id': 11, 'w': 8.457139756944445}, {'x': 57.6000007750496, 'h': 9.371434771825397, 'y': 342.6285652281746, 'id': 12, 'w': 9.142857142857142}, {'x': 140.1424076140873, 'h': 8.142919146825397, 'y': 384.0033482142857, 'id': 13, 'w': 9.428648933531745}, {'x': 110.17142547123017, 'h': 6.628580729166667, 'y': 209.5999968998016, 'id': 14, 'w': 6.400003100198413}, {'x': 219.42857142857142, 'h': 6.171425471230159, 'y': 223.3142826140873, 'id': 15, 'w': 5.4857080853174605}]",3,6,a12,24,512,384,0,26.384013605442178,26.468027210884344,26.293877551020422,24.0826530612245,24.293877551020422,23.857142857142865,2,1
41037,41037.jpg,20211015,0911,"[{'x': 98.74285404265873, 'h': 226.05713665674602, 'y': 213.71428571428572, 'w': 180.34286644345238}]",[],3,1,00,12,512,384,0,22.255102040816343,22.443197278911573,22.061224489795933,18.140476190476186,18.51734693877552,17.797619047619055,0,0
41041,41041.jpg,20211015,0934,"[{'x': 95.31374007936508, 'h': 188.07976810515873, 'y': 201.1039806547619, 'w': 154.13678075396825}]",[],3,1,00,12,512,384,0,22.272789115646276,22.46190476190477,22.07755102040818,18.14591836734693,18.527551020408175,17.79931972789116,0,0
41078,41078.jpg,20210628,1150,"[{'x': 109.74750396482122, 'h': 305.06084198385236, 'y': 124.62852328431373, 'w': 468.7520184544406}]",[],3,6,00,24,512,682,0,24.909693877551025,25.0845238095238,24.728401360544222,20.430952380952363,20.784353741496595,20.09132653061223,0,0
41088,41088.jpg,20211018,1450,"[{'x': 129.7425517733135, 'h': 400.1218687996032, 'y': 101.28608630952381, 'w': 184.99358258928572}]",[],3,5,00,12,512,384,0,24.015584415584417,24.248051948051952,23.779220779220783,12.928571428571429,13.810389610389612,11.98181818181818,0,0
41089,41089.jpg,20210628,1201,"[{'x': 115.0476229094579, 'h': 387.0476138985006, 'y': 65.21904736159169, 'w': 525.7142805651672}]",[],3,6,00,24,512,682,0,24.905782312925172,25.07908163265305,24.726700680272113,20.424489795918348,20.77670068027211,20.085544217687058,0,0
41092,41092.jpg,20210622,1526,"[{'x': 32.64523266989087, 'h': 361.6087239583333, 'y': 61.94222392733135, 'w': 305.525886656746}]","[{'x': 73.14820498511905, 'h': 23.677362351190474, 'y': 153.5720951140873, 'id': 0, 'w': 17.328125}, {'x': 37.02857220362103, 'h': 24.13715277777778, 'y': 194.74283854166666, 'id': 1, 'w': 16.45714363219246}, {'x': 281.14285714285717, 'h': 16.45715525793651, 'y': 300.8914310515873, 'id': 2, 'w': 12.891431051587302}, {'x': 158.53714037698413, 'h': 12.891431051587302, 'y': 354.37713913690476, 'id': 3, 'w': 15.634285094246032}, {'x': 121.78285435267857, 'h': 13.439995659722221, 'y': 159.63426959325398, 'id': 4, 'w': 13.439995659722221}, {'x': 163.47428385416666, 'h': 11.245706225198413, 'y': 252.06856088789684, 'id': 5, 'w': 13.165721106150794}, {'x': 234.24000186011904, 'h': 13.714285714285714, 'y': 234.51427641369048, 'id': 6, 'w': 10.148577008928571}, {'x': 99.83999875992063, 'h': 10.697141617063492, 'y': 256.18284970238096, 'id': 7, 'w': 12.61714099702381}, {'x': 105.55575706845238, 'h': 11.111157614087302, 'y': 148.14879402281747, 'id': 8, 'w': 11.904816158234127}, {'x': 111.42342509920636, 'h': 7.440483940972222, 'y': 98.47164093501983, 'id': 9, 'w': 13.77867683531746}, {'x': 124.52571614583333, 'h': 9.051432291666666, 'y': 126.71999007936508, 'id': 10, 'w': 10.697141617063492}, {'x': 199.67999751984127, 'h': 8.228577628968255, 'y': 399.35999503968253, 'id': 11, 'w': 10.422867063492063}, {'x': 212.02286396329364, 'h': 6.857142857142857, 'y': 376.86855158730157, 'id': 12, 'w': 10.148561507936508}, {'x': 125.2939685639881, 'h': 6.062616257440476, 'y': 98.01235429067461, 'id': 13, 'w': 10.655513702876984}, {'x': 229.028568328373, 'h': 7.131448412698413, 'y': 323.65711805555554, 'id': 14, 'w': 9.051432291666666}, {'x': 226.01143973214286, 'h': 7.405722966269841, 'y': 390.58286830357144, 'id': 15, 'w': 8.502852182539682}, {'x': 173.62286086309524, 'h': 5.211433531746032, 'y': 412.52570064484127, 'id': 16, 'w': 10.4228515625}, {'x': 156.6171409970238, 'h': 6.308562748015873, 'y': 392.5028521825397, 'id': 17, 'w': 7.67999751984127}]",3,3,a9,13,512,384,0,23.388775510204074,23.49829931972789,23.264285714285723,17.321768707483,17.554421768707467,17.078911564625866,1,1
41093,41093.jpg,20211007,0922,"[{'x': 310.0952380952381, 'h': 306.81138392857144, 'y': 118.0952380952381, 'w': 361.7648396164021}]",[],3,1,00,12,512,682,0,22.580272108843534,22.77857142857143,22.377551020408166,18.411564625850332,18.748979591836754,18.068367346938764,0,0
41116,41116.jpg,20210622,1324,"[{'x': 58.36366102430556, 'h': 481.2338479662698, 'y': 0.0, 'w': 304.9912574404762}]","[{'x': 215.62562003968253, 'h': 41.89476376488095, 'y': 111.62172929067461, 'id': 0, 'w': 26.953280009920636}, {'x': 253.71177455357142, 'h': 25.195452008928573, 'y': 47.461208767361114, 'id': 1, 'w': 36.914279513888886}, {'x': 160.54718501984127, 'h': 21.38684275793651, 'y': 272.7554563492063, 'id': 2, 'w': 28.711092509920636}, {'x': 294.72764756944446, 'h': 12.890718005952381, 'y': 333.69329737103175, 'id': 3, 'w': 17.87118675595238}]",3,3,a9,13,512,384,0,23.38265306122449,23.494557823129256,23.25510204081633,17.448979591836743,17.67312925170067,17.20272108843539,3,1
41123,41123.jpg,20211006,0855,"[{'x': 106.7885625, 'h': 489.08191666666664, 'y': 22.918096354166668, 'w': 496.39620833333333}]",[],2,4,00,13,512,682,0,24.600348432055757,24.76132404181183,24.436236933797897,20.26411149825785,20.63763066202091,19.912195121951207,0,0
41127,41127.jpg,20211007,0923,"[{'x': 0.0, 'h': 291.7522212009804, 'y': 47.679314108455884, 'w': 300.42951516544116}]",[],3,1,00,12,512,384,0,22.580272108843534,22.77857142857143,22.377551020408166,18.411564625850332,18.748979591836754,18.068367346938764,0,0
41129,41129.jpg,20210928,1030,"[{'x': 91.18322916666666, 'h': 477.56470833333333, 'y': 4.190510416666666, 'w': 516.179}]",[],3,1,00,11,512,682,0,22.35107296137339,22.489699570815468,22.215021459227476,18.767381974248934,18.98626609442061,18.55579399141631,0,0
41130,41130.jpg,20210617,0935,"[{'x': 188.1904761904762, 'h': 368.0, 'y': 82.28571428571429, 'w': 351.23809523809524}]",[],3,6,00,24,512,682,0,21.317857142857125,21.39846938775508,21.227040816326493,19.365816326530595,19.546768707482958,19.182993197278876,0,0
41145,41145.jpg,20211103,1512,"[{'x': 103.12417844742063, 'h': 387.060794890873, 'y': 63.61724175347222, 'w': 200.2269500248016}]","[{'x': 199.21974206349208, 'h': 303.0198722718254, 'y': 71.1510726686508, 'id': 0, 'w': 98.77442956349206}, {'x': 106.47245473710318, 'h': 304.1919642857143, 'y': 68.30485026041667, 'id': 1, 'w': 86.88778831845238}, {'x': 131.19337487599208, 'h': 65.46444072420636, 'y': 378.18343874007934, 'id': 2, 'w': 80.58243427579364}]",3,5,b8,13,512,384,0,13.851020408163276,13.979591836734713,13.717006802721093,8.898979591836735,9.157482993197272,8.656462585034014,1,2
41168,41168.jpg,20210916,1013,"[{'x': 109.4395390625, 'h': 354.9276875, 'y': 69.394671875, 'w': 246.85853125}]",[],3,3,00,11,512,384,0,21.29421768707484,21.426530612244918,21.155782312925183,16.28775510204082,16.569047619047627,16.012925170068026,0,0
41204,41204.jpg,20211102,1141,"[{'x': 90.42961774553571, 'h': 346.39366319444446, 'y': 92.14392671130952, 'w': 185.22340029761904}]","[{'x': 97.17772662450396, 'h': 333.45145089285717, 'y': 98.47006758432539, 'id': 0, 'w': 173.1917472718254}]",3,5,b6,13,512,384,0,14.191496598639459,14.29625850340137,14.076530612244891,10.365646258503405,10.55102040816326,10.183333333333335,1,2
41207,41207.jpg,20211006,0835,"[{'x': 73.21402083333334, 'h': 417.7365, 'y': 74.76095833333333, 'w': 463.2096666666667}]",[],2,4,00,13,512,682,0,24.612982456140358,24.773333333333316,24.449473684210513,20.257543859649132,20.63192982456141,19.90736842105262,0,0
41209,41209.jpg,20211014,1404,"[{'x': 14.920425657242063, 'h': 452.4384300595238, 'y': 10.580570281498016, 'w': 369.079582093254}]",[],3,2,00,13,512,384,0,20.100000000000065,20.100000000000065,20.100000000000065,19.199999999999896,19.199999999999896,19.199999999999896,0,0
41217,41217.jpg,20211007,1020,"[{'x': 80.35559321384804, 'h': 244.42486213235293, 'y': 266.1887254901961, 'w': 200.06008731617646}]",[],3,1,00,12,512,384,0,22.65306122448979,22.847278911564626,22.455442176870744,18.42653061224489,18.76496598639457,18.084013605442163,0,0
41237,41237.jpg,20210624,1429,"[{'x': 161.78571428571428, 'h': 205.17857142857142, 'y': 178.39285714285714, 'w': 174.64285714285714}]",[],1,3,00,13,512,384,0,22.11020408163265,22.217687074829957,21.986394557823143,17.91802721088435,18.14591836734692,17.699319727891144,0,0
41249,41249.jpg,20210923,1018,"[{'x': 0.0, 'h': 486.09520833333335, 'y': 0.76190478515625, 'w': 631.6190416666667}]",[],3,1,00,11,512,682,0,23.074149659863938,23.281972789115652,22.85476190476191,19.077891156462588,19.408163265306133,18.75170068027213,0,0
41276,41276.jpg,20211015,0954,"[{'x': 160.45714613970588, 'h': 203.52696078431373, 'y': 202.97143075980392, 'w': 183.79406020220588}]",[],3,1,00,12,512,384,0,22.28775510204083,22.477551020408175,22.091836734693892,18.147278911564616,18.53231292517008,17.798299319727892,0,0
41278,41278.jpg,20210916,0949,"[{'x': 0.0, 'h': 450.07166666666666, 'y': 25.5255, 'w': 630.4982083333333}]",[],3,1,00,11,512,682,0,22.27551020408166,22.44557823129252,22.10510204081634,17.01632653061224,17.27891156462585,16.747278911564635,0,0
41290,41290.jpg,20210714,0851,"[{'x': 233.55642661476355, 'h': 429.70335928489044, 'y': 76.33554101787774, 'w': 414.03179065743944}]",[],3,6,00,24,512,682,0,28.73711340206187,28.817525773195882,28.647422680412376,25.48350515463916,25.743642611683818,25.200000000000014,0,0
41293,41293.jpg,20210928,1210,"[{'x': 90.44064670138889, 'h': 354.81277901785717, 'y': 98.17259579613095, 'w': 263.5972842261905}]",[],3,3,00,12,512,384,0,21.27333333333335,21.35750000000002,21.184166666666684,18.075833333333343,18.26291666666665,17.871249999999996,0,0
41302,41302.jpg,20211014,1051,"[{'x': 35.57493179563492, 'h': 426.89918154761904, 'y': 56.50135633680556, 'w': 246.931888640873}]",[],3,2,00,13,512,384,0,20.973300970873783,21.443203883495134,20.596601941747572,18.557281553398056,19.337378640776674,17.695631067961177,0,0
41304,41304.jpg,20211101,1250,"[{'x': 60.85668170262897, 'h': 441.43012152777777, 'y': 0.4285729423401848, 'w': 241.71515376984127}]","[{'x': 196.7085193452381, 'h': 143.13922991071428, 'y': 142.3021453373016, 'id': 0, 'w': 98.77442956349206}, {'x': 154.8549572172619, 'h': 86.21834697420636, 'y': 291.3008742559524, 'id': 1, 'w': 96.26322234623017}, {'x': 126.39452349950396, 'h': 92.91493055555556, 'y': 192.52644469246033, 'id': 2, 'w': 68.63985770089286}]",3,3,b3,13,512,384,0,14.355932203389838,14.461694915254252,14.247457627118653,10.346101694915252,10.54406779661017,10.158644067796601,1,2
41305,41305.jpg,20211006,0852,"[{'x': 99.99648644179894, 'h': 491.68191964285717, 'y': 19.048209377066797, 'w': 477.39575066137564}]",[],3,4,00,13,512,682,0,24.600348432055757,24.76132404181183,24.436236933797897,20.26411149825785,20.63763066202091,19.912195121951207,0,0
41310,41310.jpg,20210916,1131,"[{'x': 135.3344375, 'h': 275.2915, 'y': 121.4792890625, 'w': 159.816875}]",[],3,3,00,11,512,384,0,21.368707482993198,21.500680272108855,21.230952380952388,16.31190476190476,16.6030612244898,16.029591836734696,0,0
41312,41312.jpg,20211103,1746,"[{'x': 115.27643694196429, 'h': 270.1832217261905, 'y': 110.47491939484127, 'w': 177.32025049603175}]","[{'x': 116.47725229414682, 'h': 266.1804935515873, 'y': 112.0760013640873, 'id': 0, 'w': 174.51835317460316}]",3,3,b6,13,512,384,0,13.923809523809531,14.041496598639467,13.798979591836735,9.911904761904768,10.130272108843537,9.708503401360561,1,2
41344,41344.jpg,20211102,1212,"[{'x': 75.66917782738095, 'h': 450.67466517857144, 'y': 51.5630851624504, 'w': 229.69007316468253}]","[{'x': 84.3746357266865, 'h': 437.28168402777777, 'y': 58.92923022073413, 'id': 0, 'w': 214.28810143849208}]",3,5,b6,13,512,384,0,14.18571428571429,14.294897959183679,14.067006802721085,10.33571428571429,10.52959183673469,10.146598639455787,1,2
41350,41350.jpg,20210923,1349,"[{'x': 154.6871589781746, 'h': 312.1928323412698, 'y': 93.0833023313492, 'w': 177.83832465277777}]",[],3,3,00,12,512,384,0,21.264965986394554,21.417687074829967,21.102040816326554,18.05986394557822,18.336394557823127,17.795578231292524,0,0
41351,41351.jpg,20210915,1059,"[{'x': 67.19956752232143, 'h': 315.4296875, 'y': 112.80039372519842, 'w': 243.7722904265873}]",[],3,3,00,11,512,384,0,21.934013605442203,22.049319727891174,21.804421768707492,17.422789115646264,17.68197278911567,17.14557823129251,0,0
41354,41354.jpg,20211007,0740,"[{'x': 121.42571875, 'h': 496.44395833333334, 'y': 7.143078125, 'w': 477.39575}]",[],3,4,00,12,512,682,0,24.258503401360546,24.42925170068029,24.085374149659867,19.703061224489787,20.25714285714284,19.20884353741496,0,0
41365,41365.jpg,20210817,1108,"[{'x': 34.31666201636905, 'h': 385.8899739583333, 'y': 56.92085968501984, 'w': 242.75074404761904}]","[{'x': 193.028568328373, 'h': 12.00004650297619, 'y': 189.25779699900792, 'id': 0, 'w': 16.80006820436508}]",1,6,b5,24,512,384,0,25.572108843537418,25.730272108843547,25.412925170068046,21.935714285714315,22.23197278911564,21.639795918367355,1,2
41367,41367.jpg,20210617,0801,"[{'x': 133.27967923280423, 'h': 435.2092840608466, 'y': 46.324446097883595, 'w': 429.3153521825397}]",[],3,6,00,24,512,682,0,21.412585034013592,21.493367346938758,21.32006802721085,19.467176870748276,19.64931972789111,19.279591836734657,0,0
41370,41370.jpg,20210811,1706,"[{'x': 260.64190282091096, 'h': 422.50100284679087, 'y': 65.86250889622153, 'w': 177.26826151656314}]","[{'x': 280.9611477743271, 'h': 208.7981689958592, 'y': 177.9689117494824, 'id': 0, 'w': 126.8203933747412}]",1,5,a7,13,512,682,0,27.470068027210896,27.64897959183675,27.283333333333356,22.056802721088417,22.375510204081618,21.7530612244898,2,1
41389,41389.jpg,20210915,1616,"[{'x': 51.800955636160715, 'h': 243.42827690972223, 'y': 158.1310298859127, 'w': 130.47757006448413}]",[],3,3,00,11,512,242,0,21.886734693877578,22.004761904761928,21.757823129251705,17.152721088435378,17.423129251700693,16.886734693877553,0,0
41394,41394.jpg,20210706,1002,"[{'x': 63.62997265625, 'h': 385.442, 'y': 52.18572265625, 'w': 320.43871875}]","[{'x': 311.74109375, 'h': 154.26834375, 'y': 118.10453125, 'id': 0, 'w': 72.25890625}, {'x': 84.687375, 'h': 48.98134375, 'y': 200.045296875, 'id': 1, 'w': 32.0438671875}, {'x': 256.808734375, 'h': 32.043875, 'y': 140.077484375, 'id': 2, 'w': 35.248265625}, {'x': 188.6010625, 'h': 33.417171875, 'y': 226.5959375, 'id': 3, 'w': 27.923953125}, {'x': 219.729390625, 'h': 27.00840625, 'y': 70.4965078125, 'id': 4, 'w': 32.501640625}, {'x': 200.390625, 'h': 25.78125, 'y': 283.59375, 'id': 5, 'w': 29.765625}, {'x': 179.31428125, 'h': 28.4571484375, 'y': 129.9428515625, 'id': 6, 'w': 20.914296875}, {'x': 96.131609375, 'h': 18.31078125, 'y': 75.9897421875, 'id': 7, 'w': 28.839484375}, {'x': 138.24640625, 'h': 21.9729375, 'y': 273.7461875, 'id': 8, 'w': 16.47971875}, {'x': 202.33415625, 'h': 19.2263125, 'y': 179.445671875, 'id': 9, 'w': 17.395234375}, {'x': 155.859375, 'h': 20.625, 'y': 288.046875, 'id': 10, 'w': 15.0}, {'x': 113.0690859375, 'h': 13.73309375, 'y': 189.51659375, 'id': 11, 'w': 21.9729453125}, {'x': 303.28125, 'h': 18.046875, 'y': 265.078125, 'id': 12, 'w': 16.40625}, {'x': 294.84375, 'h': 17.34375, 'y': 131.249984375, 'id': 13, 'w': 16.875}, {'x': 170.390625, 'h': 18.046890625, 'y': 260.624984375, 'id': 14, 'w': 13.828125}, {'x': 310.3125, 'h': 12.890625, 'y': 81.5624921875, 'id': 15, 'w': 16.40625}, {'x': 179.296875, 'h': 8.4375, 'y': 116.2499921875, 'id': 16, 'w': 17.578125}]",3,3,a9,13,512,384,0,23.387755102040845,23.459863945578245,23.30476190476193,20.941836734693897,21.101700680272113,20.771768707482995,1,1
41398,41398.jpg,20211202,1311,"[{'x': 124.28714812748017, 'h': 236.57415674603175, 'y': 100.28685360863095, 'w': 75.00087580605158}]","[{'x': 125.14431423611111, 'h': 185.57356770833334, 'y': 150.43030753968253, 'id': 0, 'w': 73.28655133928571}]",3,5,b7,11,512,384,0,8.363414634146348,8.518292682926827,8.200696864111498,4.556445993031354,4.794773519163756,4.306445993031355,1,2
41410,41410.jpg,20210622,1524,"[{'x': 27.62008812313988, 'h': 421.88402157738096, 'y': 46.876003689236114, 'w': 276.2335689484127}]","[{'x': 137.14265562996033, 'h': 24.34295169890873, 'y': 123.08614676339286, 'id': 0, 'w': 23.314375620039684}, {'x': 148.7998511904762, 'h': 29.48583209325397, 'y': 381.2584635416667, 'id': 1, 'w': 16.800052703373016}, {'x': 115.88543991815476, 'h': 17.82862103174603, 'y': 288.6867249503968, 'id': 2, 'w': 20.914364769345237}, {'x': 235.2001488095238, 'h': 14.400049603174603, 'y': 422.05862475198415, 'id': 3, 'w': 12.00004650297619}, {'x': 121.37118675595238, 'h': 10.62859623015873, 'y': 260.91517857142856, 'id': 4, 'w': 7.542883494543651}]",3,3,a9,13,512,384,0,23.388775510204074,23.49829931972789,23.264285714285723,17.321768707483,17.554421768707467,17.078911564625866,1,1
41423,41423.jpg,20211102,1224,"[{'x': 80.35626705109127, 'h': 483.001705109127, 'y': 0.0, 'w': 230.7869853670635}]","[{'x': 108.74927145337301, 'h': 133.39403521825398, 'y': 305.35980902777777, 'id': 0, 'w': 83.57215711805556}, {'x': 129.6423146081349, 'h': 150.00130208333334, 'y': 151.60847594246033, 'id': 1, 'w': 69.64346168154762}, {'x': 93.94230530753968, 'h': 83.65759858630952, 'y': 219.08694506448413, 'id': 2, 'w': 33.60019066220238}, {'x': 212.2286861359127, 'h': 50.74314856150794, 'y': 317.83035714285717, 'id': 3, 'w': 41.143089657738095}, {'x': 258.51466393849205, 'h': 63.771763392857146, 'y': 296.57310267857144, 'id': 4, 'w': 32.571614583333336}, {'x': 190.6285652281746, 'h': 26.057287791418652, 'y': 53.486014229910715, 'id': 5, 'w': 15.771515376984127}]",3,3,b3,13,512,384,0,14.179591836734701,14.290136054421776,14.060544217687069,10.321768707482997,10.52006802721088,10.130952380952385,1,2
41439,41439.jpg,20211019,1135,"[{'x': 116.14169456845238, 'h': 165.31880890376985, 'y': 190.43050905257937, 'w': 160.0871775793651}]",[],1,2,00,13,512,384,0,19.887012987012987,20.555844155844156,19.254545454545454,14.953246753246752,16.275324675324672,13.457142857142857,0,0
41440,41440.jpg,20210701,1005,"[{'x': 0.7571219447127367, 'h': 492.9615320704553, 'y': 19.04797326769691, 'w': 643.0596128281821}]",[],3,6,00,24,512,740,0,26.083276450511935,26.26894197952219,25.89829351535836,21.18976109215016,21.68532423208191,20.715358361774772,0,0
41443,41443.jpg,20210915,1057,"[{'x': 69.59957062251983, 'h': 316.11538938492066, 'y': 94.62889849950396, 'w': 243.42940848214286}]",[],3,3,00,11,512,384,0,21.934013605442203,22.049319727891174,21.804421768707492,17.422789115646264,17.68197278911567,17.14557823129251,0,0
41445,41445.jpg,20210924,0906,"[{'x': 150.66959635416666, 'h': 411.8391617063492, 'y': 0.0, 'w': 56.08378286210318}]",[],5,3,00,11,512,384,0,20.283848797250865,20.425773195876296,20.1343642611684,16.78109965635738,17.05979381443299,16.514776632302397,0,0
41452,41452.jpg,20210914,1632,"[{'x': 429.8831564465409, 'h': 39.60885089098532, 'y': 223.16201519916143, 'w': 207.70489386792454}]",[],5,3,00,11,512,1081,0,23.070068027210887,23.172789115646264,22.95714285714287,18.629251700680264,18.882653061224488,18.359863945578233,0,0
41456,41456.jpg,20210916,0949,"[{'x': 110.33227083333334, 'h': 484.766125, 'y': 27.233859375, 'w': 534.0655}]",[],3,1,00,11,512,682,0,22.27551020408166,22.44557823129252,22.10510204081634,17.01632653061224,17.27891156462585,16.747278911564635,0,0
41458,41458.jpg,20211015,0948,"[{'x': 16.985021254595587, 'h': 214.48544730392157, 'y': 154.8403128829657, 'w': 231.86546415441177}]",[],3,1,00,12,512,384,0,22.279931972789132,22.46938775510205,22.08435374149661,18.14761904761904,18.531632653061234,17.8,0,0
41471,41471.jpg,20211008,0909,"[{'x': 183.75072763480392, 'h': 183.21438419117646, 'y': 230.3606387867647, 'w': 153.1076899509804}]",[],3,1,00,12,512,384,0,23.004081632653072,23.18945578231294,22.806462585034044,18.555102040816323,18.919727891156473,18.216326530612257,0,0
41502,41502.jpg,20211012,1615,"[{'x': 181.0285625, 'h': 457.64983333333333, 'y': 19.50476171875, 'w': 479.93725}]",[],3,4,00,13,512,682,0,21.898648648648646,22.047297297297302,21.754054054054045,18.471621621621622,18.817567567567565,18.093243243243236,0,0
41510,41510.jpg,20210914,1647,"[{'x': 204.91161334325398, 'h': 399.108878968254, 'y': 89.73252263144842, 'w': 36.83051215277778}]",[],5,3,00,11,512,384,0,23.056802721088435,23.16190476190477,22.939115646258514,18.629591836734683,18.883673469387755,18.360884353741493,0,0
41518,41518.jpg,20211005,0814,"[{'x': 84.75790104166667, 'h': 492.39625, 'y': 18.095799479166665, 'w': 576.2083333333334}]",[],3,4,00,13,512,682,0,25.029496402877687,25.191366906474826,24.852517985611517,20.900719424460426,21.21654676258993,20.593525179856112,0,0
41519,41519.jpg,20211012,1652,"[{'x': 140.2283916170635, 'h': 118.28614831349206, 'y': 188.57207961309524, 'w': 118.62898375496032}]",[],2,3,00,12,512,384,0,18.08163265306124,18.170068027210903,17.987074829932002,14.757823129251713,14.941156462585027,14.576190476190462,0,0
41531,41531.jpg,20210714,0748,"[{'x': 143.95582217261904, 'h': 353.9207175925926, 'y': 77.94682126322752, 'w': 440.9964451058201}]",[],3,6,00,24,512,682,0,28.627147766323038,28.706185567010323,28.53814432989691,25.42920962199312,25.683505154639143,25.149484536082486,0,0
41534,41534.jpg,20211001,0947,"[{'x': 151.78253141534393, 'h': 462.80902777777777, 'y': 34.227037863756614, 'w': 486.61913029100526}]",[],3,4,00,13,512,682,0,20.287499999999994,20.38035714285714,20.191071428571426,17.158035714285713,17.323214285714283,16.952678571428567,0,0
41539,41539.jpg,20211203,0912,"[{'x': 179.88571875, 'h': 124.342875, 'y': 194.51428125, 'w': 48.2285625}]","[{'x': 180.114296875, 'h': 123.885703125, 'y': 194.742859375, 'id': 0, 'w': 47.771421875}]",3,5,b7,11,512,384,0,8.639721254355408,8.808710801393735,8.462020905923362,3.9273519163763084,4.199303135888505,3.6432055749128964,1,2
41547,41547.jpg,20210628,1045,"[{'x': 111.33967840608466, 'h': 420.9777612433862, 'y': 43.47936301256614, 'w': 393.34606481481484}]",[],3,6,00,24,512,682,0,24.819897959183674,24.999829931972773,24.632823129251705,20.45051020408162,20.802721088435373,20.113265306122432,0,0
41553,41553.jpg,20210624,1330,"[{'x': 81.96428571428571, 'h': 250.71428571428572, 'y': 175.71428571428572, 'w': 242.67857142857142}]",[],1,3,00,13,512,384,0,22.120068027210877,22.228231292517044,21.99523809523811,17.87108843537416,18.101360544217666,17.64999999999999,0,0
41556,41556.jpg,20211015,0929,"[{'x': 86.55238020833333, 'h': 496.31645833333334, 'y': 4.8761904296875, 'w': 525.3550416666667}]",[],3,4,00,13,512,682,0,21.527210884353746,21.69557823129252,21.352721088435388,16.999659863945567,17.502380952380953,16.538095238095224,0,0
41557,41557.jpg,20211001,1314,"[{'x': 164.32758246527777, 'h': 370.31569320436506, 'y': 0.0, 'w': 44.74648127480159}]",[],5,3,00,11,512,384,0,21.227210884353738,21.33265306122449,21.119727891156476,18.827210884353743,19.036734693877566,18.619387755102032,0,0
